type;SzakmaKod;year;KorhazRovid;N;KorhazNev;SzakmaMegnev;MukodoAtlagAgy;TeljesitettApolasiNapSzam;ElbocsatottBetegSzam;KorhazNevEgyseges;IncPerDay;IncPerDayLCI;IncPerDayUCI;IncPerPatient;IncPerPatientLCI;IncPerPatientUCI
CDI;04;2016;0119;0;Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;Szülészet-nőgyógyászat;0;361;361;Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;0;0;1016,64711237291;0;0;101,664711237291
CDI;04;2016;0140;0;Semmelweis Egyetem;Szülészet-nőgyógyászat;200;73414;16979;Semmelweis Egyetem;0;0;5,02463668638491;0;0;2,17237691134779
CDI;04;2016;0154;2;Országos Onkológiai Intézet;Szülészet-nőgyógyászat;35;5973;1092;Országos Onkológiai Intézet;33,4840113845639;4,05532638325086;120,902872555956;18,3150183150183;2,21880379540443;66,0020604835246
CDI;04;2016;01A6;0;Magyar Honvédség Egészségügyi Központ;Szülészet-nőgyógyászat;95;26729;6367;Magyar Honvédség Egészségügyi Központ;0;0;13,8000857270967;0;0;5,79207010920986
CDI;04;2016;01E8;0;Szent Margit Kórház, Budapest;Szülészet-nőgyógyászat;25;10590;4244;Szent Margit Kórház, Budapest;0;0;34,8275452666615;0;0;8,68821096564785
CDI;04;2016;0205;0;Komlói Egészségcentrum, Bányászati Utókezelő és Éjjeli Szanatórium Egészségügyi Központ;Szülészet-nőgyógyászat;0;183;183;Komlói Egészségcentrum;0;0;1995,60008413162;0;0;199,560008413162
CDI;04;2016;0207;0;Szigetvári Kórház;Szülészet-nőgyógyászat;20;4971;1717;Szigetvári Kórház;0;0;74,1804681325544;0;0;21,4613838893476
CDI;04;2016;0242;0;Pécsi Tudományegyetem;Szülészet-nőgyógyászat;96;26195;7692;Pécsi Tudományegyetem;0;0;14,0813885294671;0;0;4,79458534979305
CDI;04;2016;0301;0;Bács-Kiskun Megyei Kórház, Kecskemét;Szülészet-nőgyógyászat;99;23326;7758;Bács-Kiskun Megyei Kórház, Kecskemét;0;0;15,8132032128278;0;0;4,753805844022
CDI;04;2016;0302;0;Bajai Szent Rókus Kórház;Szülészet-nőgyógyászat;37;9795;1606;Bajai Szent Rókus Kórház;0;0;37,6537509931538;0;0;22,9430020901158
CDI;04;2016;0306;0;Kiskunhalasi Semmelweis Kórház;Szülészet-nőgyógyászat;50;6478;1799;Kiskunhalasi Semmelweis Kórház;0;0;56,9285171700031;0;0;20,4841577736155
CDI;04;2016;0403;1;Orosházi Kórház;Szülészet-nőgyógyászat;29;6291;1622;Orosházi Kórház;15,8957240502305;0,402444079466636;88,5331325316481;6,1652281134402;0,156088843356397;34,3020827955137
CDI;04;2016;0468;0;Békés Megyei Központi Kórház;Szülészet-nőgyógyászat;80;21355;6018;Békés Megyei Központi Kórház;0;0;17,2725865721998;0;0;6,12786489016381
CDI;04;2016;0502;1;Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház;Szülészet-nőgyógyászat;109;27404;6753;Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház;3,64910232082908;0,0923872291967503;20,3298010195391;1,4808233377758;0,0374911306450435;8,24782735423057
CDI;04;2016;0504;0;Sátoraljaújhelyi Erzsébet Kórház;Szülészet-nőgyógyászat;23;3711;1285;Sátoraljaújhelyi Erzsébet Kórház;0;0;99,3545302098161;0;0;28,6660672456684
CDI;04;2016;0509;0;Miskolci Semmelweis Kórház és Egyetemi Oktatókórház;Szülészet-nőgyógyászat;80;18857;5620;Miskolci Semmelweis Kórház és Egyetemi Oktatókórház;0;0;19,5604744189959;0;0;6,56168871491104
CDI;04;2016;0510;0;Kazincbarcikai Kórház Nonprofit Kft.;Szülészet-nőgyógyászat;15;5752;1754;Kazincbarcikai Kórház Nonprofit Kft.;0;0;64,1115582175056;0;0;21,0091396047402
CDI;04;2016;0561;0;Almási Balogh Pál Kórház, Ózd;Szülészet-nőgyógyászat;30;6177;2094;Almási Balogh Pál Kórház, Ózd;0;0;59,7017675472534;0;0;17,6009174680602
CDI;04;2016;0601;0;Dr. Bugyi István Kórház, Szentes;Szülészet-nőgyógyászat;25;7705;2149;Dr. Bugyi István Kórház, Szentes;0;0;47,8649778455777;0;0;17,1508384379734
CDI;04;2016;0602;0;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;Szülészet-nőgyógyászat;30;8056;2227;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;0;0;45,7799777256269;0;0;16,5506329002005
CDI;04;2016;0643;3;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;Szülészet-nőgyógyászat;109;26261;8735;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;11,4237843189521;2,35592092726307;33,3814797975886;3,43445907269605;0,708324037945443;10,0336338823465
CDI;04;2016;0701;1;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;Szülészet-nőgyógyászat;85;21982;7056;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;4,54917659903558;0,115175113294423;25,3437542179878;1,4172335600907;0,0358811827701502;7,89376242648432
CDI;04;2016;0702;0;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;Szülészet-nőgyógyászat;48;17625;3050;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;0;0;20,9276223731529;0;0;12,0873756102616
CDI;04;2016;0801;0;Petz Aladár Megyei Oktató Kórház, Győr;Szülészet-nőgyógyászat;80;19220;6444;Petz Aladár Megyei Oktató Kórház, Győr;0;0;19,1910794739712;0;0;5,72287989246213
CDI;04;2016;0802;0;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;Szülészet-nőgyógyászat;36;10594;2712;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;0;0;34,8143976426997;0;0;13,5928162710749
CDI;04;2016;0803;0;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;Szülészet-nőgyógyászat;25;5403;1654;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;0;0;68,2513502840748;0;0;22,2779256204933
CDI;04;2016;0901;0;Kenézy Gyula Kórház és Rendelőintézet, Debrecen;Szülészet-nőgyógyászat;48;13998;5613;Kenézy Gyula Kórház és Rendelőintézet, Debrecen;0;0;26,3494315858272;0;0;6,56986914060112
CDI;04;2016;0902;0;Gróf Tisza István Kórház, Berettyóújfalu;Szülészet-nőgyógyászat;25;6769;1806;Gróf Tisza István Kórház, Berettyóújfalu;0;0;54,4818212215672;0;0;20,4048428716162
CDI;04;2016;0940;0;Debreceni Egyetem Klinikai Központ;Szülészet-nőgyógyászat;104;52936;8993;Debreceni Egyetem Klinikai Központ;0;0;6,96832198526936;0;0;4,10110416819212
CDI;04;2016;1011;0;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;Szülészet-nőgyógyászat;38;11878;3592;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;0;0;31,0515802053206;0;0;10,2644374066125
CDI;04;2016;1035;0;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;Szülészet-nőgyógyászat;22;5503;1535;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;0;0;67,0115087976641;0;0;24,0029347508006
CDI;04;2016;1037;0;Bugát Pál Kórház, Gyöngyös;Szülészet-nőgyógyászat;30;7126;2521;Bugát Pál Kórház, Gyöngyös;0;0;51,7530847221835;0;0;14,6219035082343
CDI;04;2016;1101;0;Szent Borbála Kórház, Tatabánya;Szülészet-nőgyógyászat;55;15598;3877;Szent Borbála Kórház, Tatabánya;0;0;23,6468988596338;0;0;9,51025294586853
CDI;04;2016;1102;0;Vaszary Kolos Kórház, Esztergom;Szülészet-nőgyógyászat;32;6526;1941;Vaszary Kolos Kórház, Esztergom;0;0;56,5099151791997;0;0;18,9869979778681
CDI;04;2016;1201;0;Szent Lázár Megyei Kórház, Salgótarján;Szülészet-nőgyógyászat;40;10922;2863;Szent Lázár Megyei Kórház, Salgótarján;0;0;33,7690584977343;0;0;12,8763673620416
CDI;04;2016;1202;0;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;Szülészet-nőgyógyászat;20;4909;1297;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;0;0;75,1170053514791;0;0;28,4012223336713
CDI;04;2016;1304;0;Jávorszky Ödön Kórház, Vác;Szülészet-nőgyógyászat;30;7716;2771;Jávorszky Ödön Kórház, Vác;0;0;47,7967574065232;0;0;13,3035912755696
CDI;04;2016;1309;1;Pest Megyei Flór Ferenc Kórház, Kistarcsa;Szülészet-nőgyógyászat;54;13420;4195;Pest Megyei Flór Ferenc Kórház, Kistarcsa;7,45156482861401;0,188657109555589;41,5103909720013;2,38379022646007;0,0603521611084428;13,2743942680221
CDI;04;2016;13B2;0;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;Szülészet-nőgyógyászat;50;13151;3779;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;0;0;28,04624845093;0;0;9,75675995176255
CDI;04;2016;1401;0;Somogy Megyei Kaposi Mór Oktató Kórház;Szülészet-nőgyógyászat;65,2;13655;4141;Somogy Megyei Kaposi Mór Oktató Kórház;0;0;27,0112136662521;0;0;8,90421849998482
CDI;04;2016;1402;0;Siófoki Kórház-Rendelőintézet;Szülészet-nőgyógyászat;42,1;9141;2698;Siófoki Kórház-Rendelőintézet;0;0;40,3471745404804;0;0;13,6633015797382
CDI;04;2016;1428;0;Nagyatádi Kórház;Szülészet-nőgyógyászat;0;247;247;Nagyatádi Kórház;0;0;1482,37646055962;0;0;148,237646055962
CDI;04;2016;1501;0;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;Szülészet-nőgyógyászat;155;51279;14425;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;0;0;7,19348421974386;0;0;2,55695516051662
CDI;04;2016;1503;0;Felső-Szabolcsi Kórház, Kisvárda;Szülészet-nőgyógyászat;40;10333;2355;Felső-Szabolcsi Kórház, Kisvárda;0;0;35,6936133529235;0;0;15,6517699609946
CDI;04;2016;1601;0;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;Szülészet-nőgyógyászat;78;18938;5211;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;0;0;19,4768201723657;0;0;7,07651905360176
CDI;04;2016;1608;0;Jászberényi Szent Erzsébet Kórház;Szülészet-nőgyógyászat;25;6788;2190;Jászberényi Szent Erzsébet Kórház;0;0;54,3293649228431;0;0;16,8300200314939
CDI;04;2016;1701;0;Tolna Megyei Balassa János Kórház;Szülészet-nőgyógyászat;50;13549;3427;Tolna Megyei Balassa János Kórház;0;0;27,2225059311825;0;0;10,7583740323186
CDI;04;2016;1703;0;Dombóvári Szent Lukács Kórház;Szülészet-nőgyógyászat;15;4521;1222;Dombóvári Szent Lukács Kórház;0;0;81,5610463436577;0;0;30,1417119471512
CDI;04;2016;1801;0;Markusovszky Egyetemi Oktatókórház, Szombathely;Szülészet-nőgyógyászat;80;26421;5930;Markusovszky Egyetemi Oktatókórház, Szombathely;0;0;13,9609475298414;0;0;6,21877288367142
CDI;04;2016;1901;0;Csolnoky Ferenc Kórház, Veszprém;Szülészet-nőgyógyászat;60;15617;4393;Csolnoky Ferenc Kórház, Veszprém;0;0;23,6181328983691;0;0;8,39365144326638
CDI;04;2016;1903;0;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;Szülészet-nőgyógyászat;15;4769;1042;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;0;0;77,3213068852071;0;0;35,339323253736
CDI;04;2016;1912;0;Magyar Imre Kórház, Ajka;Szülészet-nőgyógyászat;33;5830;1602;Magyar Imre Kórház, Ajka;0;0;63,2540762910315;0;0;23,0002220580469
CDI;04;2016;2001;0;Zala Megyei Szent Rafael Kórház;Szülészet-nőgyógyászat;58;17648;3865;Zala Megyei Kórház;0;0;20,9003510103532;0;0;9,53976616260989
CDI;04;2016;2003;0;Keszthelyi Kórház;Szülészet-nőgyógyászat;15;6370;1610;Keszthelyi Kórház;0;0;57,8934307945879;0;0;22,8860661192813
CDI;04;2017;0101;0;Szent Imre Egyetemi Oktatókórház;Szülészet-nőgyógyászat;47;16837;5309;Szent Imre Kórház;0;0;21,9069631088011;0;0;6,94593740716014
CDI;04;2017;0106;0;Szent János Kórház és Észak-budai Egyesített Kórházak;Szülészet-nőgyógyászat;40;14131;4445;Szent János Kórház és Észak-budai Egyesített Kórházak;0;0;26,1014649167061;0;0;8,29549873507556
CDI;04;2017;0109;0;Dél-pesti Centrumkórház - Országos Hematológiai és Infektológiai Intézet;Szülészet-nőgyógyászat;72;12717;4028;Egyesített Szent István és Szent László Kórház-Rendelőintézet;0;0;29,003259264099;0;0;9,15389973876481
CDI;04;2017;0112;1;Bajcsy-Zsilinszky Kórház és Rendelőintézet;Szülészet-nőgyógyászat;40;13439;5883;Bajcsy-Zsilinszky Kórház és Rendelőintézet;7,44102983852965;0,188390387202352;41,4517137427955;1,69981302056774;0,043035447061179;9,46707296958611
CDI;04;2017;0115;0;Jahn Ferenc Dél-pesti Kórház;Szülészet-nőgyógyászat;52;16371;5654;Jahn Ferenc Dél-pesti Kórház;0;0;22,5304738714602;0;0;6,52224325229067
CDI;04;2017;0116;0;Péterfy Kórház-Rendelőintézet Országos Traumatológiai Intézet;Szülészet-nőgyógyászat;35;9953;3410;Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;0;0;37,0561231190421;0;0;10,8119791500802
CDI;04;2017;0118;0;Uzsoki utcai Kórház;Szülészet-nőgyógyászat;60;13718;3781;Uzsoki utcai Kórház;0;0;26,8871811782822;0;0;9,75160152742905
CDI;04;2017;0119;0;Nyírő Gyula Országos Pszichiátriai és Addiktológiai Intézet;Szülészet-nőgyógyászat;0;243;243;Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;0;0;1506,59298274999;0;0;150,659298274999
CDI;04;2017;0140;0;Semmelweis Egyetem;Szülészet-nőgyógyászat;200;69675;16570;Semmelweis Egyetem;0;0;5,29426882476471;0;0;2,22599207486941
CDI;04;2017;0154;1;Országos Onkológiai Intézet;Szülészet-nőgyógyászat;35;5052;970;Országos Onkológiai Intézet;19,7941409342835;0,501143003662416;110,236007635935;10,3092783505155;0,261004923497173;57,3044477970708
CDI;04;2017;01A6;1;Magyar Honvédség Egészségügyi Központ;Szülészet-nőgyógyászat;95;23307;5779;Magyar Honvédség Egészségügyi Központ;4,29055648517613;0,108627426237807;23,9031063014569;1,73040318394186;0,0438099195807109;9,63737685853079
CDI;04;2017;01E8;0;Szent Margit Kórház, Budapest;Szülészet-nőgyógyászat;25;10217;4098;Szent Margit Kórház, Budapest;0;0;36,0987921462711;0;0;8,99760773699133
CDI;04;2017;0204;0;Mohácsi Kórház;Szülészet-nőgyógyászat;15;3768;971;Mohácsi Kórház;0;0;97,8522912179607;0;0;37,9184469289869
CDI;04;2017;0205;0;Komlói Egészségcentrum, Bányászati Utókezelő és Éjjeli Szanatórium Egészségügyi Központ;Szülészet-nőgyógyászat;0;151;151;Komlói Egészségcentrum;0;0;2413,36761902258;0;0;241,336761902258
CDI;04;2017;0207;0;Szigetvári Kórház;Szülészet-nőgyógyászat;20;4386;1540;Szigetvári Kórház;0;0;84,0704197111891;0;0;23,9250964450851
CDI;04;2017;0242;1;Pécsi Tudományegyetem;Szülészet-nőgyógyászat;96;25442;7168;Pécsi Tudományegyetem;3,93050860781385;0,0995118127001926;21,8974248709173;1,39508928571429;0,0353205402794793;7,77046171903547
CDI;04;2017;0301;0;Bács-Kiskun Megyei Kórház, Kecskemét;Szülészet-nőgyógyászat;99;21101;6799;Bács-Kiskun Megyei Kórház, Kecskemét;0;0;17,4804844686022;0;0;5,42414901022811
CDI;04;2017;0302;0;Bajai Szent Rókus Kórház;Szülészet-nőgyógyászat;37;10790;1683;Bajai Szent Rókus Kórház;0;0;34,1821033354629;0;0;21,8944722249099
CDI;04;2017;0306;0;Kiskunhalasi Semmelweis Kórház;Szülészet-nőgyógyászat;50;6274;1701;Kiskunhalasi Semmelweis Kórház;0;0;58,7790118652942;0;0;21,6630358232888
CDI;04;2017;0403;0;Orosházi Kórház;Szülészet-nőgyógyászat;29;6395;1363;Orosházi Kórház;0;0;57,6671730352988;0;0;27,027821618973
CDI;04;2017;0468;0;Békés Megyei Központi Kórház;Szülészet-nőgyógyászat;80;20624;5485;Békés Megyei Központi Kórház;0;0;17,8847438467787;0;0;6,723134500422
CDI;04;2017;0504;0;Sátoraljaújhelyi Erzsébet Kórház;Szülészet-nőgyógyászat;23;3631;1298;Sátoraljaújhelyi Erzsébet Kórház;0;0;101,542446922586;0;0;28,3793726543972
CDI;04;2017;0510;0;Kazincbarcikai Kórház Nonprofit Kft.;Szülészet-nőgyógyászat;15;5660;1672;Kazincbarcikai Kórház Nonprofit Kft.;0;0;65,1533146635963;0;0;22,0383559659068
CDI;04;2017;0561;0;Almási Balogh Pál Kórház, Ózd;Szülészet-nőgyógyászat;30;6109;1978;Almási Balogh Pál Kórház, Ózd;0;0;60,3661143471003;0;0;18,6321627695255
CDI;04;2017;0563;0;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;Szülészet-nőgyógyászat;191,5;43358;11952;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;0;0;8,50759383377548;0;0;3,08593561128801
CDI;04;2017;0601;0;Dr. Bugyi István Kórház, Szentes;Szülészet-nőgyógyászat;25;7703;2112;Dr. Bugyi István Kórház, Szentes;0;0;47,8774024899403;0;0;17,4510406148902
CDI;04;2017;0602;0;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;Szülészet-nőgyógyászat;30;7801;2081;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;0;0;47,2760852005462;0;0;17,710772915406
CDI;04;2017;0643;2;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;Szülészet-nőgyógyászat;109;25467;8030;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;7,85330034947187;0,951085256255168;28,3659112363452;2,4906600249066;0,301644717573485;8,99419388861341
CDI;04;2017;0701;1;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;Szülészet-nőgyógyászat;85;19412;6337;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;5,15145270966413;0,130423405492029;28,6986779176119;1,57803376992268;0,0399522761701963;8,78907062777898
CDI;04;2017;0702;0;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;Szülészet-nőgyógyászat;48;18554;2822;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;0;0;19,8798791073395;0;0;13,0633220346124
CDI;04;2017;0801;1;Petz Aladár Megyei Oktató Kórház, Győr;Szülészet-nőgyógyászat;80;19578;6237;Petz Aladár Megyei Oktató Kórház, Győr;5,10777403207682;0,129317558556036;28,4553729668036;1,60333493666827;0,0405928436719;8,92993722500462
CDI;04;2017;0802;0;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;Szülészet-nőgyógyászat;36;10446;2425;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;0;0;35,3075645131015;0;0;15,200309846507
CDI;04;2017;0803;0;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;Szülészet-nőgyógyászat;25;5240;1737;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;0;0;70,3736889607247;0;0;21,2145375679476
CDI;04;2017;0901;1;Debreceni Egyetem Kenézy Gyula Egyetemi Kórház;Szülészet-nőgyógyászat;48;13353;5362;Kenézy Gyula Kórház és Rendelőintézet, Debrecen;7,4889537931551;0,18960371439025;41,7186378161999;1,86497575531518;0,0472169865958837;10,3865512468422
CDI;04;2017;0902;0;Gróf Tisza István Kórház, Berettyóújfalu;Szülészet-nőgyógyászat;25;6186;1749;Gróf Tisza István Kórház, Berettyóújfalu;0;0;59,614933451585;0;0;21,069136722651
CDI;04;2017;0940;3;Debreceni Egyetem Klinikai Központ;Szülészet-nőgyógyászat;104;50761;8277;Debreceni Egyetem Klinikai Központ;5,91004905340714;1,21881078163729;17,2706901555768;3,62450163102573;0,747521752707218;10,5886421297823
CDI;04;2017;1011;0;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;Szülészet-nőgyógyászat;38;12219;3566;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;0;0;30,1851434595542;0;0;10,3392375638692
CDI;04;2017;1035;0;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;Szülészet-nőgyógyászat;22;4947;1478;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;0;0;74,5402149567484;0;0;24,9274683374867
CDI;04;2017;1037;0;Bugát Pál Kórház, Gyöngyös;Szülészet-nőgyógyászat;30;6867;2417;Bugát Pál Kórház, Gyöngyös;0;0;53,7045116947686;0;0;15,2505827907532
CDI;04;2017;1101;0;Szent Borbála Kórház, Tatabánya;Szülészet-nőgyógyászat;55;13688;3363;Szent Borbála Kórház, Tatabánya;0;0;26,946101893499;0;0;10,9630003720069
CDI;04;2017;1102;0;Vaszary Kolos Kórház, Esztergom;Szülészet-nőgyógyászat;32;5229;1630;Vaszary Kolos Kórház, Esztergom;0;0;70,5216785488986;0;0;22,6055731272297
CDI;04;2017;1201;0;Szent Lázár Megyei Kórház, Salgótarján;Szülészet-nőgyógyászat;40;10209;2733;Szent Lázár Megyei Kórház, Salgótarján;0;0;36,1270748541894;0;0;13,4884413930869
CDI;04;2017;1202;0;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;Szülészet-nőgyógyászat;20;4593;1161;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;0;0;80,2830064061716;0;0;31,7228704856319
CDI;04;2017;1304;0;Jávorszky Ödön Kórház, Vác;Szülészet-nőgyógyászat;30;7974;2868;Jávorszky Ödön Kórház, Vác;0;0;46,2506436304936;0;0;12,8539334565109
CDI;04;2017;1309;0;Pest Megyei Flór Ferenc Kórház, Kistarcsa;Szülészet-nőgyógyászat;54;12871;4049;Pest Megyei Flór Ferenc Kórház, Kistarcsa;0;0;28,6562884072638;0;0;9,1064449745254
CDI;04;2017;13B2;1;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;Szülészet-nőgyógyászat;50;12888;3690;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;7,75915580384854;0,196444623809322;43,223582418757;2,710027100271;0,0686117103774666;15,0899544293826
