KorhazNevFactor;lci;fit;uci;type;year;formula;family
Gottsegen György Országos Kardiológiai Intézet;20,6442045156326;41,717271224509;85,8231403640003;CDI;2021;s(zCMI);QP
Jahn Ferenc Dél-pesti Kórház;91,5745606214753;128,02933217161;184,764671005694;CDI;2021;s(zCMI);QP
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;42,3752558926576;59,7939644385616;87,0854276252447;CDI;2021;s(zCMI);QP
Budai Irgalmasrendi Kórház;157,228077835234;226,488620430429;336,114547679959;CDI;2021;s(zCMI);QP
Gróf Tisza István Kórház, Berettyóújfalu;25,1779279230881;48,8705354568207;96,6412653913001;CDI;2021;s(zCMI);QP
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;36,5443388680209;75,3354775269789;156,051638220213;CDI;2021;zCMI;NB
Mezőtúri Kórház és Rendelőintézet;7,09963401006945;31,9007565055359;143,594653036131;CDI;2021;zCMI;NB
Bugát Pál Kórház, Gyöngyös;7,05464049117343;21,3858050250382;65,0095225718124;CDI;2021;zCMI;NB
Semmelweis Egyetem;38,9238953788926;63,1774000203418;103,276903267449;CDI;2021;zCMI;NB
Kátai Gábor Kórház, Karcag;7,34631473717481;19,5683460555253;52,2936605128951;CDI;2021;zCMI;NB
Magyar Honvédség Egészségügyi Központ;102,834216806143;166,80010762807;272,479846389953;CDI;2021;zCMI;NB
Csongrád Megyei Mellkasi Betegségek Szakkórháza, Deszk;18,5537976587521;73,1126213660917;288,74105717645;CDI;2021;zCMI;NB
Bajai Szent Rókus Kórház;55,4968842956316;107,53796655426;209,49474905217;CDI;2021;zCMI;NB
Szent Imre Kórház;64,1651290760271;115,775777959161;210,160776539962;CDI;2021;zCMI;NB
Magyar Imre Kórház, Ajka;40,2042866114175;78,9187963613328;155,710723938608;CDI;2021;zCMI;NB
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;21,384123598212;41,5911678001925;81,3114583422058;CDI;2021;zCMI;NB
Siófoki Kórház-Rendelőintézet;16,6422319987575;38,9076192779991;91,3203013521159;CDI;2021;zCMI;NB
Bács-Kiskun Megyei Kórház, Kecskemét;65,7884753851638;107,301881810572;176,254643974933;CDI;2021;zCMI;NB
Petz Aladár Megyei Oktató Kórház, Győr;19,1956476100852;33,0681967033838;57,3246405036411;CDI;2021;zCMI;NB
Sátoraljaújhelyi Erzsébet Kórház;5,95442231796997;17,1415049919705;49,4898268375018;CDI;2021;zCMI;NB
Országos Onkológiai Intézet;14,9601997360237;40,7782301387275;111,461755089748;CDI;2021;zCMI;NB
Zala Megyei Kórház;66,204990083099;108,317381229766;178,474333589668;CDI;2021;zCMI;NB
Jászberényi Szent Erzsébet Kórház;13,1601104216845;35,4609248090313;95,8588819642339;CDI;2021;zCMI;NB
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;28,3351290768142;53,663802829457;102,19240329445;CDI;2021;zCMI;NB
Állami Szívkórház, Balatonfüred;1,307516632624;13,4222201407668;137,883539238388;CDI;2021;zCMI;NB
Jávorszky Ödön Kórház, Vác;46,116833510408;84,8695886521875;157,110727792136;CDI;2021;zCMI;NB
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;112,583438328383;192,892852506861;332,715877218145;CDI;2021;zCMI;NB
Szent János Kórház és Észak-budai Egyesített Kórházak;112,102068126653;184,433967120837;305,622499692457;CDI;2021;zCMI;NB
Pécsi Tudományegyetem;56,9489938424569;91,1409481580704;146,91378998218;CDI;2021;zCMI;NB
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;17,9791106631432;48,0081069453299;128,613254973936;CDI;2021;zCMI;NB
Egyesített Szent István és Szent László Kórház-Rendelőintézet;46,9494572235254;86,5474594774798;160,485863727015;CDI;2021;zCMI;NB
Bajcsy-Zsilinszky Kórház és Rendelőintézet;108,926676946362;186,450434978352;321,27659275993;CDI;2021;zCMI;NB
Kazincbarcikai Kórház;14,9372789314228;53,9391702404013;195,231985646148;CDI;2021;zCMI;NB
Komlói Egészségcentrum;5,62820503865897;21,8463272326871;84,9730710439035;CDI;2021;zCMI;NB
Kiskunhalasi Semmelweis Kórház;18,0336861557724;35,1773383209623;68,9736460766306;CDI;2021;zCMI;NB
Somogy Megyei Kaposi Mór Oktató Kórház;61,6741669263776;101,791742692467;169,16513977528;CDI;2021;zCMI;NB
Országos Mentális, Ideggyógyászati és Idegsebészeti Intézet;87,1005211998651;167,500996213605;323,904229120356;CDI;2021;zCMI;NB
Markusovszky Egyetemi Oktatókórház, Szombathely;8,82754264257563;16,6205034390595;31,4596119016164;CDI;2021;zCMI;NB
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;3,19386368630558;12,0628861437393;45,6567179301162;CDI;2021;zCMI;NB
Uzsoki utcai Kórház;30,6520985958769;55,0140078924474;99,3175569533458;CDI;2021;zCMI;NB
Tolna Megyei Balassa János Kórház;71,4538219179804;118,416681190612;197,595749995735;CDI;2021;zCMI;NB
Tüdőgyógyintézet, Törökbálint;0,765051450889331;4,98628282987543;32,5390326813779;CDI;2021;zCMI;NB
Mohácsi Kórház;15,9726941201967;39,4067520745758;97,575465253614;CDI;2021;zCMI;NB
Csolnoky Ferenc Kórház, Veszprém;42,9392258093901;74,6808820595958;130,717192718224;CDI;2021;zCMI;NB
Országos Korányi Tbc és Pulmonológiai Intézet;21,7520021400724;55,7493382328938;143,334746796647;CDI;2021;zCMI;NB
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;5,88626324023642;13,9463392343758;33,1601226560866;CDI;2021;zCMI;NB
Szent Borbála Kórház, Tatabánya;62,679913779839;105,564878798462;178,980846582098;CDI;2021;zCMI;NB
Szent Margit Kórház, Budapest;110,74840824779;213,934454337422;415,475972377662;CDI;2021;zCMI;NB
Szent Lázár Megyei Kórház, Salgótarján;2,44456173532475;6,71428791584124;18,4969293176506;CDI;2021;zCMI;NB
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;16,436524576537;30,4512812872539;56,7301767851335;CDI;2021;zCMI;NB
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;79,9570225052962;131,456108711462;217,655288371205;CDI;2021;zCMI;NB
Dombóvári Szent Lukács Kórház;34,6201544978254;83,6706361228614;202,97877074141;CDI;2021;zCMI;NB
Almási Balogh Pál Kórház, Ózd;27,7949366840298;67,1874709173831;162,995880423733;CDI;2021;zCMI;NB
Koch Róbert Kórház és Rendelőintézet, Edelény;36,7152090659126;135,070235270913;498,084145212898;CDI;2021;zCMI;NB
Kanizsai Dorottya Kórház, Nagykanizsa;20,8502595895747;41,8946709213057;84,6000497949819;CDI;2021;zCMI;NB
Budai Egészségközpont Zrt.;30,0535100930668;95,2904728842765;302,837925851522;CDI;2021;zCMI;NB
Mátrai Gyógyintézet;11,9540611443534;45,9853228206199;177,259363137191;CDI;2021;zCMI;NB
Orosházi Kórház;13,5711876230268;30,6726161509039;69,6103608322908;CDI;2021;zCMI;NB
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;45,96506714452;84,0864833631874;154,737710726077;CDI;2021;zCMI;NB
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;23,2722567089002;54,8869887206737;129,953812866629;CDI;2021;zCMI;NB
Vaszary Kolos Kórház, Esztergom;11,5162348872382;25,136160638967;55,0992458386888;CDI;2021;zCMI;NB
Békés Megyei Központi Kórház;14,7243438806979;26,211901027981;46,9389359700563;CDI;2021;zCMI;NB
Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;62,386888566973;98,3864553162683;156,301268482751;CDI;2021;zCMI;NB
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;39,0457814288275;64,4360768108928;107,066370372372;CDI;2021;zCMI;NB
Debreceni Egyetem Klinikai Központ;62,2045567275526;97,5953951690111;154,2639081624;CDI;2021;zCMI;NB
Keszthelyi Kórház;31,5696470528677;78,7538871641053;197,169931297248;CDI;2021;zCMI;NB
Nagyatádi Kórház;62,3302317138299;137,120207862277;302,932250194269;CDI;2021;zCMI;NB
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;60,827176441145;95,7264645475852;151,789541732401;CDI;2021;zCMI;NB
Pest Megyei Flór Ferenc Kórház, Kistarcsa;81,6717332792477;140,193430032846;242,234423208157;CDI;2021;zCMI;NB
Gottsegen György Országos Kardiológiai Intézet;25,577327016379;61,306176151047;147,489354372222;CDI;2021;zCMI;NB
Jahn Ferenc Dél-pesti Kórház;46,1166184755348;84,01601941113;153,985591530045;CDI;2021;zCMI;NB
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;46,4758497187281;76,2591254728282;126,026847925733;CDI;2021;zCMI;NB
Budai Irgalmasrendi Kórház;88,4454337096639;161,894028624345;298,010353401085;CDI;2021;zCMI;NB
Gróf Tisza István Kórház, Berettyóújfalu;14,3710496694211;34,231236456726;81,8498130783017;CDI;2021;zCMI;NB
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;53,2711715669783;74,0516339150575;103,692493349241;CDI;2021;zCMI;P
Mezőtúri Kórház és Rendelőintézet;16,6730880456666;40,6268816869775;99,2242606755906;CDI;2021;zCMI;P
Bugát Pál Kórház, Gyöngyös;19,0396587961677;32,1639804726188;54,5875008413097;CDI;2021;zCMI;P
Semmelweis Egyetem;40,6905802838114;48,656615746592;58,8335217162436;CDI;2021;zCMI;P
Kátai Gábor Kórház, Karcag;14,8144828718482;25,0200608876824;42,452504640853;CDI;2021;zCMI;P
Magyar Honvédség Egészségügyi Központ;100,101130574137;116,017037039717;136,152360205956;CDI;2021;zCMI;P
Csongrád Megyei Mellkasi Betegségek Szakkórháza, Deszk;46,3938047955446;79,7247977432109;137,631276912384;CDI;2021;zCMI;P
Bajai Szent Rókus Kórház;53,8617365209319;72,5823642234996;98,5865107832507;CDI;2021;zCMI;P
Szent Imre Kórház;92,1012491201226;110,205339584722;133,352271522953;CDI;2021;zCMI;P
Magyar Imre Kórház, Ajka;70,8939211856156;93,317010730722;123,87368168719;CDI;2021;zCMI;P
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;16,485645206371;25,7909461241702;40,5703843695651;CDI;2021;zCMI;P
Siófoki Kórház-Rendelőintézet;20,8342848758214;32,6226869821811;51,3618383939173;CDI;2021;zCMI;P
Bács-Kiskun Megyei Kórház, Kecskemét;83,9265113053438;98,8377390149547;117,751489653169;CDI;2021;zCMI;P
Petz Aladár Megyei Oktató Kórház, Győr;28,1230181282159;35,9128730346343;46,2807412896245;CDI;2021;zCMI;P
Sátoraljaújhelyi Erzsébet Kórház;13,6971369298958;24,5460705061869;44,1680335373358;CDI;2021;zCMI;P
Országos Onkológiai Intézet;16,8273662721497;33,0536429543767;65,1435345720733;CDI;2021;zCMI;P
Zala Megyei Kórház;78,0646638796861;95,7206224102385;118,586506815526;CDI;2021;zCMI;P
Jászberényi Szent Erzsébet Kórház;16,2098222921256;29,7809687083588;54,9271432360028;CDI;2021;zCMI;P
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;54,5775359411613;69,4372629523271;89,166517891596;CDI;2021;zCMI;P
Állami Szívkórház, Balatonfüred;1,66399372358805;11,9061224071444;85,2426159949546;CDI;2021;zCMI;P
Jávorszky Ödön Kórház, Vác;67,0549339141139;87,3381378936891;114,747127627564;CDI;2021;zCMI;P
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;186,175526947383;222,210580402888;268,210631191033;CDI;2021;zCMI;P
Szent János Kórház és Észak-budai Egyesített Kórházak;131,631532013;157,692164889915;191,011631327014;CDI;2021;zCMI;P
Pécsi Tudományegyetem;59,4345336299835;70,8536072911924;85,4216366276084;CDI;2021;zCMI;P
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;38,8105227244238;58,341600868045;88,2319851847693;CDI;2021;zCMI;P
Egyesített Szent István és Szent László Kórház-Rendelőintézet;53,0479452340276;66,5411400156855;84,2942966051787;CDI;2021;zCMI;P
Bajcsy-Zsilinszky Kórház és Rendelőintézet;153,622648379273;181,104667264035;216,024314786584;CDI;2021;zCMI;P
Kazincbarcikai Kórház;46,1237006554168;70,1162917106236;107,2169907027;CDI;2021;zCMI;P
Komlói Egészségcentrum;8,78302283279506;21,3688384073525;52,1108397286971;CDI;2021;zCMI;P
Kiskunhalasi Semmelweis Kórház;30,2634463660992;42,0156577879998;58,7601498044904;CDI;2021;zCMI;P
Somogy Megyei Kaposi Mór Oktató Kórház;81,9515437277314;99,09391394381;121,122125100217;CDI;2021;zCMI;P
Országos Mentális, Ideggyógyászati és Idegsebészeti Intézet;95,7514406501787;127,14726746575;170,234888482797;CDI;2021;zCMI;P
Markusovszky Egyetemi Oktatókórház, Szombathely;8,75935727103848;12,9658882361998;19,3122907308539;CDI;2021;zCMI;P
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;4,79604347564633;11,663264462464;28,4294426166111;CDI;2021;zCMI;P
Uzsoki utcai Kórház;46,685101817406;60,4725358671369;79,0179531381687;CDI;2021;zCMI;P
Tolna Megyei Balassa János Kórház;97,4284744824983;118,670340448808;146,073806230593;CDI;2021;zCMI;P
Tüdőgyógyintézet, Törökbálint;1,39654267925823;5,66822242900159;23,0323003724669;CDI;2021;zCMI;P
Mohácsi Kórház;15,24797698626;27,3009619756122;49,0820633360931;CDI;2021;zCMI;P
Csolnoky Ferenc Kórház, Veszprém;71,9046113181996;88,8326546210965;110,854089807312;CDI;2021;zCMI;P
Országos Korányi Tbc és Pulmonológiai Intézet;57,227240561137;78,7816176236863;109,289487350706;CDI;2021;zCMI;P
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;7,17006673158957;13,5364008374045;25,6495977979725;CDI;2021;zCMI;P
Szent Borbála Kórház, Tatabánya;69,5743612057091;86,6304000452742;108,92875538368;CDI;2021;zCMI;P
Szent Margit Kórház, Budapest;213,111555822255;254,390430640363;307,09896371087;CDI;2021;zCMI;P
Szent Lázár Megyei Kórház, Salgótarján;3,50271802681062;7,45042633572871;15,893806289027;CDI;2021;zCMI;P
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;31,043897998681;40,5204861611828;53,3463557749121;CDI;2021;zCMI;P
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;96,1223716602915;114,487437461028;137,913025206838;CDI;2021;zCMI;P
Dombóvári Szent Lukács Kórház;53,548284694716;79,553966513316;118,92417014833;CDI;2021;zCMI;P
Almási Balogh Pál Kórház, Ózd;35,2158098342606;53,3229247232303;81,217258014943;CDI;2021;zCMI;P
Koch Róbert Kórház és Rendelőintézet, Edelény;99,6900368900927;139,156073842396;195,704203702056;CDI;2021;zCMI;P
Kanizsai Dorottya Kórház, Nagykanizsa;43,2349714738731;60,6734408239161;85,7537854587706;CDI;2021;zCMI;P
Budai Egészségközpont Zrt.;53,2422496198537;98,5781588177897;183,218853405562;CDI;2021;zCMI;P
Mátrai Gyógyintézet;18,9537080467129;43,147964139185;98,4868286347809;CDI;2021;zCMI;P
Orosházi Kórház;15,8844956682007;25,7104054263091;41,8266058539029;CDI;2021;zCMI;P
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;59,4909916349687;74,0743780355579;93,1467026626588;CDI;2021;zCMI;P
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;45,497978766884;63,6051253581733;89,5616201477946;CDI;2021;zCMI;P
Vaszary Kolos Kórház, Esztergom;24,9290787459114;37,1541085473986;55,7137281951328;CDI;2021;zCMI;P
Békés Megyei Központi Kórház;15,6395848581035;20,7641200910688;27,7957245834574;CDI;2021;zCMI;P
Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;91,1534890631984;104,684668946349;121,772891181681;CDI;2021;zCMI;P
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;47,8454596730025;58,7700050162645;72,9285884950938;CDI;2021;zCMI;P
Debreceni Egyetem Klinikai Központ;87,0765124923743;99,7752988520201;115,822440886195;CDI;2021;zCMI;P
Keszthelyi Kórház;48,8879502749069;75,1285454935188;116,117390768754;CDI;2021;zCMI;P
Nagyatádi Kórház;72,5670233464914;98,5533297137302;134,886177586381;CDI;2021;zCMI;P
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;64,7075696548159;74,9442526310979;87,8834696485261;CDI;2021;zCMI;P
Pest Megyei Flór Ferenc Kórház, Kistarcsa;138,466495889469;161,793240011458;191,357502326093;CDI;2021;zCMI;P
Gottsegen György Országos Kardiológiai Intézet;32,8107640336032;48,9063523532966;73,3511813790051;CDI;2021;zCMI;P
Jahn Ferenc Dél-pesti Kórház;105,585570630016;126,82897739258;154,034078607886;CDI;2021;zCMI;P
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;61,6805761482116;73,6888957080208;89,0310964765172;CDI;2021;zCMI;P
Budai Irgalmasrendi Kórház;186,218058595105;227,489323642341;280,795550439692;CDI;2021;zCMI;P
Gróf Tisza István Kórház, Berettyóújfalu;33,0803795545664;48,6954347108294;72,1371162998864;CDI;2021;zCMI;P
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;42,022329266032;74,0516339150575;133,525613566359;CDI;2021;zCMI;QP
Mezőtúri Kórház és Rendelőintézet;8,72079205495987;40,6268816869775;190,612375189213;CDI;2021;zCMI;QP
Bugát Pál Kórház, Gyöngyös;13,0177109794309;32,1639804726188;80,6224983766452;CDI;2021;zCMI;QP
Semmelweis Egyetem;35,8688319819176;48,656615746592;68,3841562625036;CDI;2021;zCMI;QP
Kátai Gábor Kórház, Karcag;10,1307353526615;25,0200608876824;62,6885574718192;CDI;2021;zCMI;QP
Magyar Honvédség Egészségügyi Központ;90,3193681843811;116,017037039717;155,071646086509;CDI;2021;zCMI;QP
Csongrád Megyei Mellkasi Betegségek Szakkórháza, Deszk;31,3274728851355;79,7247977432109;205,794825687094;CDI;2021;zCMI;QP
Bajai Szent Rókus Kórház;43,470213360544;72,5823642234996;124,253000226364;CDI;2021;zCMI;QP
Szent Imre Kórház;81,1511279141744;110,205339584722;155,087327250133;CDI;2021;zCMI;QP
Magyar Imre Kórház, Ajka;58,2147647686572;93,317010730722;153,62911607663;CDI;2021;zCMI;QP
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;11,9238586545351;25,7909461241702;56,7474880632028;CDI;2021;zCMI;QP
Siófoki Kórház-Rendelőintézet;15,0596160162784;32,6226869821811;71,8870751270337;CDI;2021;zCMI;QP
Bács-Kiskun Megyei Kórház, Kecskemét;74,81599611878;98,8377390149547;135,477315629831;CDI;2021;zCMI;QP
Petz Aladár Megyei Oktató Kórház, Győr;23,6144398988435;35,9128730346343;56,2176499352994;CDI;2021;zCMI;QP
Sátoraljaújhelyi Erzsébet Kórház;8,96867031091949;24,5460705061869;68,0343696823746;CDI;2021;zCMI;QP
Országos Onkológiai Intézet;10,3024730246294;33,0536429543767;107,143635953667;CDI;2021;zCMI;QP
Zala Megyei Kórház;67,5465593878061;95,7206224102385;140,165240943152;CDI;2021;zCMI;QP
Jászberényi Szent Erzsébet Kórház;10,4223899386057;29,7809687083588;86,1249274699616;CDI;2021;zCMI;QP
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;45,9547161091164;69,4372629523271;108,049929894843;CDI;2021;zCMI;QP
Állami Szívkórház, Balatonfüred;0,396629106850915;11,9061224071444;358,065465807014;CDI;2021;zCMI;QP
Jávorszky Ödön Kórház, Vác;55,491072261357;87,3381378936891;141,283650994575;CDI;2021;zCMI;QP
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;164,339757243293;222,210580402888;311,379817535085;CDI;2021;zCMI;QP
Szent János Kórház és Észak-budai Egyesített Kórházak;115,872263768202;157,692164889915;222,290997754186;CDI;2021;zCMI;QP
Pécsi Tudományegyetem;52,5106253151687;70,8536072911924;99,0875183401898;CDI;2021;zCMI;QP
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;28,9053626207904;58,341600868045;119,997344780118;CDI;2021;zCMI;QP
Egyesített Szent István és Szent László Kórház-Rendelőintézet;45,1424417248749;66,5411400156855;101,197575314981;CDI;2021;zCMI;QP
Bajcsy-Zsilinszky Kórház és Rendelőintézet;136,860640718107;181,104667264035;248,783040713173;CDI;2021;zCMI;QP
Kazincbarcikai Kórház;34,0707852919436;70,1162917106236;146,969601876022;CDI;2021;zCMI;QP
Komlói Egészségcentrum;4,59903699025809;21,3688384073525;99,9965814987593;CDI;2021;zCMI;QP
Kiskunhalasi Semmelweis Kórház;23,8951465341379;42,0156577879998;75,5991006623784;CDI;2021;zCMI;QP
Somogy Megyei Kaposi Mór Oktató Kórház;71,64789480793;99,09391394381;141,837781334744;CDI;2021;zCMI;QP
Országos Mentális, Ideggyógyászati és Idegsebészeti Intézet;78,1200265965844;127,14726746575;212,400301555349;CDI;2021;zCMI;QP
Markusovszky Egyetemi Oktatókórház, Szombathely;6,59795793563892;12,9658882361998;25,981061089365;CDI;2021;zCMI;QP
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;2,51218822834129;11,663264462464;54,5357406493106;CDI;2021;zCMI;QP
Uzsoki utcai Kórház;38,7891722391429;60,4725358671369;96,9169109866647;CDI;2021;zCMI;QP
Tolna Megyei Balassa János Kórház;84,719271927452;118,670340448808;171,885382868073;CDI;2021;zCMI;QP
Tüdőgyógyintézet, Törökbálint;0,503342311451119;5,66822242900159;64,0526453395271;CDI;2021;zCMI;QP
